,title,artist,lyrics,likes
23,우리들의 블루스,임영웅,"잊지는 말아요 함께 했던 날들
눈물이 날 때면
그대 뒤를 돌아보면 돼요
아프지 말아요 쓸쓸한 마음에
힘든 일이 참 많았죠 그대에겐
내가 곁에 있을게요
그댈 위해 노래할게요
잊지 말아요
그댈 위해 약속할게요
언젠가 우리 시간 지나면
알게 되겠죠
그땐 웃을 수 있죠 나 약속할게요
그땐 미소 짓겠죠
작은 행복까지 모두
외롭고 지칠 때 손잡아 줄게요
슬픔이 짙어질 때면 위로해 줄
그 한 사람이 될게요
그대 부디 울지 말아요
슬퍼 말아요
그대에게 빛이 될게요
언젠가 우리 시간 지나면
알게 되겠죠
그땐 웃을 수 있죠 나 약속할게요
폭풍 속에 혼자 남아 헤매도 오
길이 되어 지킬게요 그대
그댈 위해 노래할게요
잊지 말아요
그댈 위해 약속할게요
어두운 길을 밝게 비추는
그대의 빛이 될게요","112,509"
24,사막에서 꽃을 피우듯,우디 (Woody),"아침에 눈 뜨는 게 너무 행복해졌어
널 사랑한다 말할 수 있어서 하늘에 감사해
⠀
네 번의 계절을 너와 함께할게
평생토록 더 오래도록 더 영원토록
⠀
음악처럼 꿈처럼
매일 새롭게 사랑을 주고 싶어
지금처럼 곁에 있어 주기를 언제나
⠀
사막에서 꽃을 피우듯 널 만난 건 기적인 걸
설렘이 사라지더라도 이 사랑을 지켜줄게
⠀
허물없이 지내다가도
힘든 날엔 말없이 기댈 수 있게
언제나 네 곁에 내가 서 있을게
⠀
한 걸음 한 걸음
어둡지 않게 내가 널 비춰줄게
지금처럼 곁에 있어 주면 돼 언제나
⠀
사막에서 꽃을 피우듯 널 만난 건 기적인 걸
설렘이 사라지더라도 이 사랑을 지켜줄게
⠀
허물없이 지내다가도
힘든 날엔 말없이 기댈 수 있게
언제나 네 곁에 내가 서 있을게
⠀
너와 함께하는 이 시간이
조금만 더 천천히 흘러가길
⠀
어떤 날엔 웃게 해 줄게
좋은 날엔 더 안아줄게
슬픈 날엔 그냥 울어도 돼
내가 더 노력할게
⠀
허물없이 지내다가도
힘든 날엔 말없이 기댈 수 있게
언제나 네 곁에 내가 서 있을게
⠀
언제나 네 곁에 있을게","101,411"
25,온기,임영웅,"아무도 모를 거야
말한 적 없을 테니
아이처럼 울고 싶은 순간들
어른이란 말은 참 그댈 힘들게 하죠
더 외롭게 만들어

힘겨운 걸음으로 먼 길을 걸었는데
가고 싶은 곳은 어디였는지
어둡고 깊은 곳에 웅크려 앉은 그댈
난 떠나지 않겠어요

아무리 먼 길을 떠났어도
아무리 긴 시간이 흘러도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있겠어요

힘겨운 걸음으로 먼 길을 걸었는데
가고 싶은 곳은 어디였는지
세상이 지독하게 그댈 혼자 둘 때엔
단 하나만 기억해요

아무리 먼 길을 떠났어도
아무리 긴 시간이 흘러도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있어요

(I will be with you) 혼자인 것 같아
(I can be your only one) 그 어둠 속에 단 한 번의 용기, 단 한 사람의 온기
(Wanna be Warm) 그 작은 시작이 돼 줄 수 있어(in your life)

또다시 먼 길을 떠나도
한 번 더 긴 시간이 가도
이 길 끝에 떠오르는 태양을 만날 때까지
난 곁에 있겠어요
나 곁에 있어요","41,392"
26,모래 알갱이,임영웅,"나는 작은 바람에도 흩어질
나는 가벼운 모래 알갱이
그대 이 모래에 작은 발걸음을 내어요
깊게 패이지 않을 만큼 가볍게
나는 작은 바람에도 흩어질
나는 가벼운 모래 알갱이
그대 이 모래에 작은 발자국을 내어요
깊게 패이지 않을 만큼 가볍게
그대 바람이 불거든
그 바람에 실려 홀연히 따라 걸어가요
그대 파도가 치거든
저 파도에 홀연히 흘러가리
그래요 그대여 내 맘에
언제라도 그런 발자국을 내어줘요
그렇게 편한 숨을 쉬듯이
언제든 내 곁에 쉬어가요
그대 바람이 불거든
그 바람에 실려 홀연히 따라 걸어가요
그대 파도가 치거든
저 파도에 홀연히 흘러가리
그래요 그대여 내 맘에
언제라도 그런 발자국을 내어줘요
그렇게 편한 숨을 쉬듯이
언제든 내 곁에 쉬어가요
언제든 내 맘에 쉬어가요","66,915"
27,다시 만날 수 있을까,임영웅,"너를 위해 해 줄 것이 하나 없어서
보낼 수밖에 없었고
네가 없이 사는 법을 알지 못해서
순간순간을 울었다
후회로 가득한 한숨 자락이
시린 바람처럼
가슴 치는 날 그 언젠가
우리 만날 수 있을까
다시 만날 수 있을까
그리 좋던 예전처럼 그때처럼
되돌아갈 수 있을까
다시 우리가 만나면
무엇을 해야만 할까
서로를 품에 안고서
하염없이 눈물만 흘려볼까
붙잡을 마음이야 없었겠냐마는
그때 난 부끄러웠다
떳떳하게 일어나 널 다시 찾아갈
뜨거운 꿈만 꾸었다
둘이 함께 했던 순간순간이
시린 폭포처럼
쏟아지는 날 그 언젠가
우리 만날 수 있을까
다시 만날 수 있을까
그리 좋던 예전처럼 그때처럼
되돌아갈 수 있을까
다시 우리가 만나면
무엇을 해야만 할까
서로를 품에 안고서
하염없이 눈물만 흘려볼까
그리운 마음이 서럽게 흘러넘쳐
너에게 닿을 때
우리 만날 수 있을까
다시 만날 수 있을까
그리 좋던 예전처럼 그때처럼
되돌아갈 수 있을까
다시 우리가 만나면
무엇을 해야만 할까
서로를 품에 안고서
하염없이 눈물만 흘려볼까","90,766"
28,From,PLAVE,"How are you doing?
괜찮은 건지
사소한 감정들에 지쳐 보여
Somebody help me
그 시간들이 지나서
네게 비춰진 지금의 나

두려웠던 나의 계절
It was me, I didn't recognize myself

잠들지 못한 그날
잠들 수 없던 그 밤
무너질 수 없었던 일어서야만 했던
Fogginess, Broken heart
But I've dreamed all day always
Love you
From your best friend

여기
Rain is falling
여전히 난 이곳에 서 있어
Somebody help me
그토록 바랬던 그 사람은 나, 너란 걸

찬란했던 나의 계절
It was me, I didn't recognize myself

잠들지 못한 그날
잠들 수 없던 그 밤
무너질 수 없었던 일어서야만 했던
Fogginess, Broken heart
But I've dreamed all day always
Love you
From your best friend

잠들지 못한 그날
잠들 수 없던 그 밤
무너질 수 없었던 일어서야만 했던
Fogginess, Broken heart
But I've dreamed all day always
Love you
From your best friend","44,955"
29,눈사람,정승환,"멀리 배웅하던 길
여전히 나는 그곳에 서서
그대가 사랑한
이 계절의 오고 감을 봅니다
아무 노력 말아요
버거울 땐 언제든
나의 이름을 잊어요
꽃잎이 번지면
당신께도 새로운 봄이 오겠죠
시간이 걸려도
그대 반드시 행복해지세요
그 다음 말은 이젠
내가 해줄 수 없어서
마음속에만 둘게요
꽃잎이 번지면
그럼에도 새로운 봄이 오겠죠
한참이 걸려도
그대 반드시 행복해지세요
끝 눈이 와요
혹시 그대 보고 있나요
슬퍼지도록 시리던
우리의 그 계절이 가요
마지막으로 날
떠올려 준다면 안 되나요
다시 한 번 더 같은 마음이고 싶어
우릴 보내기 전에
몹시 사랑한 날들
영원히 나는 이 자리에서","272,614"
30,가까운 듯 먼 그대여,카더가든,"저 달빛에 그려지는
그대의 미소를 간직해
그을진 저 노을 속에
그대 얼굴이 떠올라
또 찬바람이 불어와
그대의 맘을 뒤흔들면
포근한 저 바람 되어
안아줄게 그댈
그대는 밤하늘에 놓인
작은 별 같아요 매일
밤마다 나를 찾아와
나의 맘을 흔들어 놓는
가까운 듯 먼 그대여
그댈 또 그려보네
밤하늘 별들이 되어
밤하늘에 놓인 별들
그대의 모습과 같아서
홀로 그댈 생각하며
오늘도 늦은 잠 이뤄요
그대는 밤하늘에 놓인
작은 별 같아요 매일
밤마다 나를 찾아와
나의 맘을 흔들어 놓는
가까운 듯 먼 그대여
그댈 또 그려보네
밤하늘 별들이 되어
매일 꿈속에서도 준비한 말들을
이젠 해야 할 것 같은데
말처럼 되질 않아 오늘도
그대는 밤하늘에 놓인
작은 별 같아요 매일
밤마다 나를 찾아와
나의 맘을 흔들어 놓네","109,849"
31,인생찬가,임영웅,"꿈처럼 지나간 시간
나는 무얼 찾고 싶었나
지도도 없이 걸어온 삶을
후회하진 않으리
떠난 어제는 떠날 오늘로
남겨지기도 하지
나의 친구여 나의 형제여
내 이름 불러주오
미안하다 나의 인생아
앞만 보며 살아왔구나
찬란한 순간이여 영원하라
내일은 처음 가는 길
언제나처럼 또 두려워
버들강아지 활짝 웃는 날
후회하지 않으리
비가 내리면 노래하리
눈이 내려도 좋아
나의 친구여 나의 형제여
내 이름 불러 주오
미안하다 나의 인생아
앞만 보며 살아왔구나
찬란한 순간이여 영원하라
영원한 순간이여 찬란하라","58,734"
32,LAST DANCE,BIGBANG (빅뱅),"영원할 줄 알았던 사랑도 저물고
이젠 그 흔한 친구마저 떠나가네요
나이가 들어서 나
어른이 되나 봐요
왜 이렇게 불안할까
사람들은 오늘도 과거에 머물고
세상은 나 없이도 잘 돌아가네요
아직은 어려서 나
철이 안 드나 봐요
왜 이렇게 바보 같을까
아무것도 없이
그저 행복해하던 때가
엊그제 같은데
그래 너무 멀리 와버렸어 난
기억이 안 나
모든 게 처음이라
서툴고 설레이기만 해
그 시절 기억들이
아직도 꿈만 같은데 난
지금 어디로 가는지
나는 이 노랠 부르며
너에게 돌아갈 거야
아름다웠던 그댈
다시 볼 수 있다면
너와 이 노랠 들으며
마지막 춤을 출 거야
이 순간을 기억해 언제까지라도
Just one last dance
희미한 불빛이 되어 별들 사이로
너 또한 이 별이 되어 손짓하네요
혼자가 되어서 나
외로워 보이나요
왜 이렇게 눈물이 날까
아무것도 없이
그저 행복해하던 때가
엊그제 같은데
그래 너무 멀리 와버렸어 난
기억이 안 나
모든 게 처음이라
서툴고 설레이기만 해
그 시절 기억들이
아직도 꿈만 같은데 난
지금 어디에 있는지
나는 이 노랠 부르며
너에게 돌아갈 거야
아름다웠던 그댈
다시 볼 수 있다면
너와 이 노랠 들으며
마지막 춤을 출 거야
이 순간을 기억해 언제까지라도
Just one last dance
음악은 계속해서 흐르고
여기 너를 기다리고 있는
나에게 기회를 줘
제발 단 한 번만
부디 약속할게
그리 길지는 않을 테니
나는 이 노랠 부르며
나는 이 노랠 부르며
너에게 돌아갈 거야
아름다웠던 그댈
다시 볼 수 있다면
너와 이 노랠 들으며
마지막 춤을 출 거야
이 순간을 기억해 언제까지라도
Just one last dance
너와 손을 잡고
춤을 추던 어젯밤
찬란히 빛이 나는
아름다운 One last smile
빨주노초 알 수 없던 황홀경
내가 보고 느끼던
세상과는 안 어울려
너와 손을 잡고
춤을 추던 어젯밤
찬란히 빛이 나는
아름다운 One last smile
빨주노초 알 수 없던 황홀경
내가 보고 느끼던
세상과는 안 어울려","203,993"
33,HERO (From the Film “소방관”),박효신,"어젯밤에 꾸었던 꿈에
나는 너의 노래가 되어
작은 숨소리 그 위를 걷는
가장 예쁜 소리로 사랑을 말했네

빛이 드는 창가에 걸린
바래져 간 그림 속에 난
망토를 입고 하늘을 나는
너의 영웅이 되어 남겨져 있네

영원히
시들지 않을 꽃이 되어
바람이 불면
너의 곁에 흩날리리

햇살 아래 나란히 걷던
우리 집 앞 그 모든 길목에
뒤돌아보면 손을 흔들며
매일로 가는 너를 바라보겠네

영원히
시들지 않을 꽃이 되어
바람이 불면
너의 곁에 흩날리리

햇살 아래 나란히 걷던
우리 집 앞 그 모든 길목에
뒤돌아보면 손을 흔들며
매일로 가는 너를 바라보겠네

I want to be your HERO
I want to be your HERO
I want to be your HERO","21,185"
34,밤에 내린 눈 (Snowfall at Night),도경수(D.O.),"안녕 오랜만에
다시 돌아왔네
거짓말 같던 너의 계절
찬 바람이 불 즈음
포근한 거리엔
네가 많아서 웃음 짓곤 해

잊지 않을게
서툰 밤을 끌어안던
우린 어제처럼 남아있어
눈처럼 하얗게
소복 쌓인 둘
가장 사랑했던 모습 그대로

다정하게 웃고
빈틈없이 안고
나란히 누워 꿈을 꾸지
품에 넘치는 마음
추운 줄 몰랐어
너로 벅차고 눈부신 겨울

잊지 않을게
서툰 밤을 끌어안던
우린 어제처럼 남아있어
눈처럼 하얗게
반짝이는 둘
가장 사랑했던 모습 그대로

눈을 감고서 지나간 우릴 세어본다
눈을 감으면 영원이라 말하는 둘","8,552"
35,내가 널 지켜줄게,폴킴,"나의 맘이 어느새 또다시
네가 있는 곳을 향해 걸어가고 있어
숨길 수 없는 너를 향한 나의 마음
멈출 수 없는 널 향한 발걸음

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
내 맘에 소중히 새겨놓은
니 모습 너의 향기
기억할 수 있는 것
이 모든건 너를 향한 길이었으니까

무뎌진 채로 메말라있던 내 맘에
스며들어와 숨 쉴 수있어서

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
내 맘에 소중히 새겨놓은
니 모습 너의 향기
기억할 수 있는 것
이 모든건 너를 향한 길이었으니까

시리고 차갑던 너의 지나온 날들
감싸줄게 너의 손을 잡고
절대 놓치지 않을 거야

내가 널 지켜줄게
어떤 순간이 와도
어떤 세상에도
그저 네 곁에서 나
난 널 위해
모든 시간 속에 함께할게
이제는 네가 없는 세상에
살아 숨 쉴 수 없어
내가 가진 모든 걸 다 잃어도
사라져도 너의 곁에 머물고 싶다고","6,404"
36,첫눈처럼 너에게 가겠다,에일리(Ailee),"널 품기 전 알지 못했다
내 머문 세상 이토록 찬란한 것을
작은 숨결로 닿은 사람
겁 없이 나를 불러준 사랑
몹시도 좋았다
너를 지켜보고 설레고
우습게 질투도 했던
평범한 모든 순간들이
캄캄한 영원
그 오랜 기다림 속으로
햇살처럼 니가 내렸다
널 놓기 전 알지 못했다
내 머문 세상 이토록 쓸쓸한 것을
고운 꽃이 피고 진 이 곳
다시는 없을 너라는 계절
욕심이 생겼다
너와 함께 살고 늙어가
주름진 손을 맞잡고
내 삶은 따뜻했었다고
단 한번 축복
그 짧은 마주침이 지나
빗물처럼 너는 울었다
한번쯤은 행복하고 싶었던 바람
너까지 울게 만들었을까
모두 잊고 살아가라
내가 널 찾을 테니
니 숨결 다시 나를 부를 때
잊지 않겠다
너를 지켜보고 설레고
우습게 질투도 했던
니가 준 모든 순간들을
언젠가 만날
우리 가장 행복할 그날
첫눈처럼 내가 가겠다
너에게 내가 가겠다","352,025"
