,title,artist,lyrics,likes
10,Words You Say (Feat. Vello),thomaskim,"Stepping on your toes I don’t take it
Sorry can I hang up the phone bae?
It’s late on the midnight, notorious deep vibes,
damn I may feel passed bye
Skies today are brigher than last night
Allusioning a mixed up day & night
I’m damn so tired of

(Ooh)
Just leave me alone, every words you say
(Ooh)
Just hold on tight, so I don’t lose my pace
(Ooh)
Just leave me alone, every words you say
(Ooh)
Man I don’t give a
let’s run bae

You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Hearing from world, every words you say
Breaking damn heart, and I know you care
You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Keep callin & callin & callin
No stalling & squalling, I’m all in

이 밤 지나간다해도 날 밝히려는 저기 저 별을 따라갈래
Try to be far away 넌 늦은 시간에도 따라와
구름 위 오른것처럼 너는 더 해맑게
눈이 다시 마주친다해도 그건 안돼
감은 눈을 떼
그림같은 사랑이라 하네

우리가 말한 drama가 아니잖아 바보같은 너를 탓해
가만히 뒀다가 아무도 찾지않는
섬에서 멀어지려 하는 나를 봐
이거야 마지막 sign
결국엔 떨어질수밖에 없다는걸 알지
잠깐만 숨이 벅차올라
더 헤엄쳤다가 헤메일 것 같아
그래도 남아있는건 이것밖에 없잖아
더는 I don't care

You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Hearing from world, every words you say
Breaking damn heart, and I know you care
You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Keep callin & callin & callin
No stalling & squalling, I’m all in

You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Hearing from world, every words you say
Breaking damn heart, and I know you care
You singing the run doubts, and I don’t care
My pieces are out, damn it’s all of fame
Keep callin & callin & callin
No stalling & squalling, I’m all in",1
11,떠나야겠어,박준서,"때론 좀 겁이 나기도 했지만, 그래, 나는 마치 나비처럼
올라갈래 Fly 저기 아주 높이
하늘을 바라보며 다짐했었어 여태
그대여 내가 추억할 수 있을까?
그래 맞아 Wanna Touch The Sky
너무 익숙한 양쪽 스피커에 나오는 네 목소리가
나를 깨워 More High
난 준비됐어 많이 노력했어
이 어렵고 한 번뿐인 인생에서
그래 매일 밤 미친 듯한 소리와 같이 나는 떠나볼 거야

거기 멀어도 걸어서 아니 날아서 나는 올라갈래
좀 걸려도 멀어도 꿈에서 내가 늘 원했던 곳으로

난 떠나야겠어 니 앞에서
저기로 멀리 떠나겠어
많은 걸 원해 다른 걸 원해
이젠 알겠어 나는 저 행성까지로 Go
Pick Pick Up The Phone
떠날 준비가 됐어 Yessir
높은 곳에서 계속

많은 생각들은 집어치워 이게 나의 방식
My Lifestyle 그런 거야, 너도 알고 있지
자신을 믿어봐 그럼 너도 날아갈 수 있을 거야
저 하늘까지 아니면 그 이상까지도
지금 우리가 써온 역사를 봐봐 Yeah
어릴 때부터 이런 것들을 원했지
뭐가 잘못됐어? 난 그냥 원하겠어
내가 하고 싶은 것들은 그냥 해보는 거야
생각은 던져 어디로 갈래
생각은 던져, 어디로 갈까요
말해 봐 I'll drive 말해 봐 I'll drive 꿈에 올라타
Yeah 거기 멀어도 걸어서 아니 날아서 올라갈래
좀 걸려도 그게 멀어도 내가 늘 원했던 그곳으로

난 떠나야겠어 니 앞에서
저기로 멀리 떠나겠어
많은 걸 원해 다른 걸 원해
이젠 알겠어 나는 저 행성까지로 Go
Pick Pick up the phone
떠날 준비가 됐어 Yessir
높은 곳에서 계속

자유로",0
12,Face ID,6Lee,"미소를 짓네 phone에 검은 창에다
다음 화면이 켜지고 나야지만 딴데 봐
습관적인 type and time check 삶의 반
정도를 소비해 무표정으로 보낸 와 대박

의미없는 감탄사 박힌 문장들엔
찾을 수 없는 일말의 관심 다 dive in online,
타인에게는 mindless 현실과 담 쌓지
식사중에도 못 멈춰 typing

난 멀리 하려해 그 작은 box
그 속에 살아가는 바보가 될 수 없지
똑바로봐 my life so priceless
눈으로 담을래 저 창문 밖

풍경부터 부숴진 액정으로 본 V-log
어차피 illusion 느낄 수 없지 분명
한번 둘러봐 네 주변 그게
도파민보다 죽여 그러니

우린 필요없어 그 Face ID
노래만 나오면 괜찮지
우린 필요없어 Face ID
아직 아름다워 세상이

we don't need a Face ID
we don't need a Face ID
we don't need a Face ID
we don't need a Face ID


누군 말해 지친 하루 폰을 보는게 낙 오늘의 마
침표 같은거래 모든게 바삐 도는 세상
쉬지 않고 오른 계단이야 모두의 삶
행복은 모르겠다네 떠오른 대답은

고개 들어야지 뭐라도 보이지
얌마 손에 든거 치워 필요해 talking
할 말만 소리 높여 세상은 noisy
대화는 없고 싸질러댄 악플은 So easy

다 돼버렸어 심봉사 미쳐돌아
가는 세상은 미움뿐인 이 지경까지
와 버렸지 누군가의 잘못은 Fevertime
손가락질해 대신 엄지로 익명가면

뒤에서 stress 풀어 씩 웃어
그 손가락이 누군갈 죽여도 그저 구경
거리 일뿐 범인은 어디에도 없지 늘
넘 쉬운거지 두더지들처럼 phone 뒤로 쏙 숨어

우린 필요없어 그 Face ID
노래만 나오면 괜찮지
우린 필요없어 Face ID
아직 아름다워 세상이

we don't need a Face ID
we don't need a Face ID
we don't need a Face ID
we don't need a Face ID",1
13,"Faeries (feat. Ldy, Kebee)",YURYEONG (유령),"갈 길을 잃어
불켜진 외로움엔 해법이 없어
늦은 밤 열쇠를 쥐고 걸어 텅빈 복도
I wanna find my way
새벽 공기는 차갑게 내려 앉아
첫 해까지 잠에 들지 못하게 해
실수들은 어깨 위에 선 유령이 되고
순수함은 싸늘하게 경직된 주검이 돼
잠시 몸을 눕힐 곳은 어디에
어린 예술가의 자리는 골목진 구석이네
거리 위에 발길을 돌린 수많은 동료들의 그림자가
몇개 더 늘더라도
“걱정마 친구야 난 안 변해” 라던 나도
어느새 이미 무척 더러워졌음에도
여전히 나는 순수함이 존중 받길 원해
그렇기에 잠에 들지 못하는 새벽은 또
끝이 나지 않을 듯이 저 달빛은 나를 비웃어
영원히 돌려 보는 기억 속의 VHS
Meditation Levitate
또 다시 한편의 시에 멜로디를 얹어
며칠이 지났을지 모른 채 떠있는 공간
네 말이 전부 진심이였다면 어서 내 손 잡아
외로움과 사랑 그 둘은 서로가 있기에 존재하니
우린 절대로 행복해질수 없는거야

Goodnight
It’s all in your mind
We’re downing
Into the moonlight
끝 없는 바다 속
난 계속 가라앉아
꿈 속에 갇힌 채
희미한 저 빛을 쫒아가

익숙한 theme
진부한 것이 될지도 몰라
휘몰아친 feel 감정의 과부하
빙산처럼 녹길 원했지만
아침 해가 짓궂게 놀리듯이
나타났을 때 오늘 하루 종쳤단 걸 알았지
아직 음악 하기 원한다니
Don’t know why
솔직히 난 내 커리어에서 멀찍이 손 놓았고
그저 울타리 짓는 법에만 too hard
랩과 상관없는 고민들이 9할
이방인의 손이 되어 문을 열면
박수치는 것 말곤 할 게 없을 테니
내 본진에 있을 거야
친구들의 인터뷰에 깨달은 건
나 여전히 할 말 있고 플랜 있으니까
자 자, 밑줄 그어
난 다시 모드 바뀌네
랩은 졸음 밀어내고 눈빛 새로 각성해
곱절의 피로가 내일 날 짓눌러도
계획한 것이 내 심장 뛰게 만드니
Hop on me 그냥 하기만 하면 돼 huh

Goodnight
It’s all in your mind
We’re downing
Into the moonlight
끝 없는 바다 속
난 계속 가라앉아
꿈 속에 갇힌 채
희미한 저 빛을 쫒아가

새까만 밤 나 하나만 잠에 들지 못하고
생각은 꼬리를 물어 척추뼈를 타고 내려가
괴로움 가득한 낮 그 뒤를 따라 세상도 어느덧 물들어가
내가 잘못 한건가요 주세요 내게 구원을
못하겠어요 난 더는
눈을 감길 원해 counting sheep
Drowning me in memories
지킬수 없어 나는
견딜 수 없어 이 밤을",3
14,Dogma8,whosthegoose,"I can see yeah our fear
I can see yeah our faith
You can see my yeah
I can see yeah our yeah

어쩌다 폰 함 봤어 두시
그러다 퍼진 내 두 눈 굳이
Huh huh huh 진짜
많은 생각 내버려두지
Ok 아래로 두지 않아 내 고개
싫으면 싫다고 말해 좀 f**k that
그래 나 휘청 거리듯 취한 채 산다고 전해 빨리
Huh huh huh
나 *됐다 싶어
내 시도는 끊임이 없어서 꿀리지 않지
내 비법을 기껏 해
맛보고 싶다니 잔바린 안돼 good news
이 영감을 detox
너에겐 나빠도 여전히 good life but 내 표정은 띄꺼
새로운 슬로건 제시해
안되면 되게 해 make 괴물
많아 도 많아서 fake 되묻지
말아 급이 딱 like 테무
기다려 너에겐 나는 bad news
어거지 호응 아가리 닫아라
뺀지리 *끼들 제 발로 꺼져라 제발 거기서 나는 빼고

확신과 함성의 Dogma
영원한 밤의 오늘을 넌 영원히 꿈을 봐
모자를 눌러쓴 넌 피해 저 해를 나를 봐
7-8 이어지는 이 곡에서 춤을 나를 봐
yeah

I can see our fear
I can see our fever
You can see my yeah
I can see yeah our yeah
You want be my believer
Now they can see us yeha
I can see our fear
I can see our fever

I runaway
I runaway
Keep me up my G yeah
Can see our fear
Can see our fever

We live my yeha mirror
I live my yeha fear
You can see my yeah",2
15,ROUND ONE (feat. 김하온 (HAON)),JMIN,"She said why you so busy
Why you don’t answer
B***h, I be making these plays
B***h, I ain’t got time
But like I said I got time today
Pick the time and place
I’ll be there right away
I woke up like where am I at b***h we out in LA

You can be my round one pick
You won’t be number two
Usually I just pick and choose
And I choose you
But like a quarterback I’m making plays
Imma just ball and stay out the way
She said can I get a taste?
Naw b***h you can get away
Cause my b***h too bad
She suck it good you know I love her
And she look too good
She dress too good
I cannot dub her
I can’t dub her naw
Might have to wife her wow
I just pick my b***hes how I pick my clothes

She trynna throw me a back
I see the wave I be working for that
You got my attention 난 되어버려 JYP 선배님
내겐 여자가 있는데
Pick time & place
부르면 와 b***hes, 배민이네
살 빼기는 해야 돼
내게는 있기에
완벽한 애
그녀 feminine 해

때밀이가 된 듯이, 쳐 나는 박수
노래를 부르는 게, 마치 가수
원하는 곳을 말해 난 명사수
옷 입어 이미 다 봤어 네 타투
나 되어버려 나쁜인간이 어 가끔
지워 걔네들을 사뿐히 밟아
Thottie be hitting my phone 난 못 받어
난 surfing 해 바다
걔 허리는 얇아

데면데면 해버려 them baddies
인생은 달아 like Ben & Jerry’s
쥐 ** 도망가 하고 배신
인생은 아니지 톰과 제리
Get it 대리석을 밟아 my fit
Money dance 되버려 무하마드 알리
걘 나를 원하고 난 아마 아니지
그러고 싶을 때 날 떠나가길

I don’t wanna waste no time
yeah I only pick one not twice
코에 찔리곤 해 너가 뿌리던 Chanel no.5
나타나 넌 when I got time
매일같이 참 바보같아

You can be my round one pick
You won’t be number two
Usually I just pick and choose
And I choose you
But like a quarterback I’m making plays
Imma just ball and stay out the way
She said can I get a taste?
Naw b***h you can get away
Cause my b***h too bad
She suck it good you know I love her
And she look too good
She dress too good
I cannot dub her
I can’t dub her naw
Might have to wife her wow
I just pick my b***hes how I pick my clothes",104
16,Playground,Kandis(캔디스),"Many time, many chance
Anytime, anything
We can ride ride ride
If you try to run away on your path to someday,
I'll kick it back the other way
Without delay (Ho, delay)
There’s no replay (Ha, replay)
I can't meet on Sunday, because I have to roleplay (Ho Ha)

So tell me if you run, I can lead the way
From the look on your face, I can feel that way
I've got a back-up plan, you make me sway
Someone like me and you, that's what I crave

I feel good
Deep inside my heart
Set me free
Oh, I gotta say
I’m ready for anything
So baby don’t stop
Come to my gravity

This is my playground
I know me and exactly what I want
This is my playground
(Do you hear me?)
Let me hear you say
This is my playground
Let's do it something that's out of our mind
This is my playground
This is my playground
I know me and exactly what I want
This is my playground
Just play with my homies though
This is my playground
I wanna see the light and break it down
This is my playground
(Here we go, here we go, here we go, here we go) (One, two, three, four)

Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap
Let’s dance
Boom clap, boom boom clap
Okay okay okay okay
Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap
Let’s dance
Boom clap, boom boom clap
Okay okay okay okay

I’d better change my name to ‘Challenge’
So suitably
You can tell just by looking at it that my reels
Let them go with the flow and go slow and grow my baby
(Hey) (Uh)

This is my playground
(Are you really wanting to do?)
I know me and exactly what I want
This is my playground
(Are you really wanting to do?)
(Do you hear me?)
Let me hear you say
This is my playground
(Are you really wanting to do?)
Let's do it something that's out of our mind
(Do you know me?)
This is my playground
Uh, uh, uh
This is my playground
I know me and exactly what I want
This is my playground
Just play with my homies though
This is my playground
I wanna see the light and break it down
This is my playground
(Here we go, here we go, here we go, here we go) (One, two, three, four)

Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap
Let’s dance
Boom clap, boom boom clap
Okay okay okay okay
Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap
Let’s dance
Boom clap, boom boom clap
Okay okay okay okay
One more time, say it
Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap
Let’s dance
Boom clap, boom boom clap
Okay okay okay okay
Let’s dance
Boom clap, boom boom clap
Boom clap, boom boom clap

Let’s dance
Boom clap, boom boom clap Okay okay okay okay",21
17,Crazy,EM Project,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
18,아카이브 (Prod. VLX),D.ocean cold,"내 두 손이 빈손으로 시작됐던지가 어느덧
7년이 흘러가며 빈곤으로부터 자유로워지길 원해 그 어느 것에
묶여있기 싫어 내 선택이 답이기를 빌어
갈망하지 난 아직도 지킬 신념과 내 맘속 깊이 깃든 이념
내 발걸음에 따라 달라진 행선지에 내가 갖게 될 것은 뭔지
무엇을 포기해야만 하는 건지 아직
정해지지 않은 것들이 많지 사실
거울 앞 자라지 못한 꼬마가 느낀 건 애절함과 서글픈 헌신
아쉽게 빛을 보지 못한 고리타분한 포기 못할
능욕을 견딘 내 작품의 적신호가
켜지지 않았음을 극명하게 발자취로 증명하지
내가 속한 세상은 과연 얼마나 자비롭나
불 꺼진 도시에도 내 태도는 변질되지 않으려
혼신을 다해 지켜나가 정신없이 해
거친 공기를 들어마셔 독한 숨 힘껏 삼켜
낭만이 죽은 도시의 어두움은 내 피를 말려
난 존재함에 의미를 둬 한발 다시 딛고
내 가늠 선을 크게 키워 환한 빛이 모이는
가든에 기록되기를
영광은 지속되지 늘
난 존재함에 의미를 둬 한발 다시 딛고 내 가늠 선을 크게 키워 환한 빛이 모이는
가든에 기록되기를
영광은 지속되지 늘
많은 결함 끝에 찾아온 내 욕망의 결실
나이테가 짙게 물들인 존망의 결핍
이 두 가지 가치를 위해 난 발을 딛여 쉼 없이 뛰어
완전함을 따랐다면 숨 멎을듯한 종사는 없지 맹렬히 기적은
아닌듯한 내가 벌린 판 곱씹으며 지킨 삶 속의 환상을
쫓는 가사는 여럿 흔적을 남기게 하지 여기저기 부딪혀 만든
내 몸의 타상
이젠 일상이 되어버린 떠버리에게 피곤이 항상
찾아오는 건 내가 염세적이여서 그렇데 골 아프게
낭만을 생각함에도 부정하며 말해 단지 널 위한 마음에
애써 포장해 그렇게 내 가치가 기억되게 남겨지는 게
없는 것보다 더 낫기에 끝없이 짖어대네
그렇게 난 어디에도 존재하며 어디에나 없어
과오들로 적힌 내 문장들로 하여 내 세상을 건설
양분을 먹지 매일 몸집을 키워 증명해 불멸을
죽어도 살아있음에 대한 부결을 못 하게 끓는 내 혼을 적셔",2
19,흐른 시간 속에서 (feat.추서준),BH,"도망간 날이 나를 놓지 막
덮친듯한 어둠 안에 놓치다
수많은 물음 속에 놓친 마음
이게 나의 본심이면 어떨까
시간은 나와 너의 갈림길 같아
이대로 흘러갈 수 있다면 난 몸을
맡기고 싶어 나뭇가지가 꺾이고 있어

잊지 못한 거리
다 떨쳐낸 채로 돌아가지 못해
머리가 아파서
이겨냈던 거지
꼴이 말 같지 않네
마음 남은 구석 없이
업신 여기는 태도는 필요 없어
하나같이 모든 게
틀어져 버린 거 같네
아무도 믿지 않기로
미련하나 없이 모든 걸 끝내버린 듯해 난
또 아무도 없던 곳 나 홀로 걷고
뒤를 돌아봤지만
또 어떻게 널 지우겠어 이게 마지막이라 해도
나 겁을 내지 않네
하나 거짓됨도 없이
손 모아 기도하고 앉아있잖아
pray to my god
난 그만 봐
지금 어딘가로
날 두고 간
그 시간과 장소
어딘가로
이제는 도망치지 않아 baby i know ya

미련하나 없이 모든 걸 끝내버린 듯해 난
또 아무도 없던 곳 나 홀로 걷고
뒤를 돌아봤지만
또 어떻게 널 지우겠어
난 아직도 여기에서 말이야
제자릴 걷겠어 나와 다른 점
하나 없이 같아 지길 바래

미련하나 없이 모든 걸 끝내버린 듯해 난
아무도 없던 곳 나 홀로 걷고
뒤를 돌아봤지만
또 어떻게 널 지우겠어
난 아직도 여기에서 말이야
제자릴 걷겠어 나와 다른 점
하나 없이 같아 지길 바래

어이없지 나 같지 않아도
이건 아마 말론 설명하긴 어려워
참지 않아 더
백 번을 말한 물음과
내가 떠난 뒤로 방엔 너의 웃음과
너무 뻔한 각본
이곳에 남은 채로 너의 자릴 잡아놔
그냥 아무것도 모르던 때로 돌아가고 싶어
네가 와도 아무렇지 않게
나를 기억해 빈자린 어깨에",0
20,BAEBAEBAE KICK,배배배,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
21,Autumn Wind,Room7,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
22,낙서,Swai,"또 구리겠지 maybe yeah
마음에 안들 수 밖에
I want masterpiece
and show you baby
take it step by step
쌓아 나만의 track

불러봐 끄적여봐
낙서같아 내 flow
아무도 날 몰라봐
인정안해도 난 계속

포기는 안해 벌써
넘치는 verses
rhyme 짜내기 바빠
아직 못했어 100%

난 없나봐 색
저마다 갖고있어
아마추어같은 이유였나봐

일단 그리다보면 언젠가
나만의 원색을 찾겠지
그 전까지는 없어
a4에 공백

steadily
draw picture
flow spit
and I'll do my best
feel like the Dali on beat

잉크는 안 떨어져
너 종이 안쓸거면 나 줘
명암,색채,질감 따위 몰라 그냥 막 써

뭐라도 그려 낙서
가사도 그냥 막 써
모두에게 인정 받고파서
혹시 몰라 될 수도 피카소

그려 낙서
그려 낙서
그려 낙서
그려 낙서
뭐 남을까봐서


이건 랩이던 인생이던 같아
결국 버틴 놈이 더
색이 더 진해
그 시간의 농도는 짙어

내 볼펜은 엉기적거려
난 아직 못 미처 애타
공연이라는 벽에 걸기엔
못 미더워 내가

I don't care.
삿대질 한 너는 한게 뭔데
그림 산 것도 아닌데
부려 텃세?

신경꺼줘 너 할 일이나 해
너의 오지랖은 trash
난 물감을 짜 flex

love it

""책을 펴 공부 왜 안해""
""하고 싶은 거 해 다음에""
you suggest cigarettes
내겐 의미 같애
차라리 담뱃재로 낙서를 해

이미 펜 잡았으니 안해 투기
될 때까지 루키
그 때까지 후진없어
한 번 지켜봐 몇 년 뒤 나의 위치
말이 너무 많았네
마저 그려
graffiti


뭐라도 그려 낙서
가사도 그냥 막 써
모두에게 인정 받고파서
혹시 몰라 될 수도 피카소

그려 낙서
그려 낙서
그려 낙서
그려 낙서
뭐 남을까봐서

뭐라도 그려 낙서
가사도 그냥 막 써
모두에게 인정 받고파서
혹시 몰라 될 수도 피카소

그려 낙서
그려 낙서
그려 낙서
그려 낙서
뭐 남을까봐서",6
23,"No Cap (Feat.Odd95, NOIDEACHILD)",YangChangMin (양창민),"빈털터리 소년 now here
안된다는 말만 들었지
내 태도가 어때 no fear,
이제 나 돌아갈 때야 no cap,
여전히 방구석이 젤 편해도
달라진 태도
난 너랑 틀려 변했어도
그대로지 my soul
넌 쭉 거짓말 쳐,
난 사람으로서
sell my word,
show me luv
i can't count it 눈 아파
발렌타인처럼 쌓인 마음
다친대도 좋아
봤어? run it up
이제 보여 진짜로 전부
시간은 자비 없고
마이크 앞에 난 잠이 없어
핑계로 물든 네 친구 좀 봐
우습다 못해 무서워져가 난
쟤넨 성시경도 아니고
창모도 아닌데
거리에서 자꾸만 갱, 거려
엄마 용돈 가지고 대체 뭘 하겠다고
너네랑 달리 인생 걸어 난
started from the bottom of the 반도 끝자락
은행털이범 하려 했었잖아 But got my stylish flow
이거 봐바 뭘 던져 주더라도 평타 이상 난 쳐
쟤네가 편식할 때 위로 한 발짝
사뿐히 내디뎌 기도했잖아
돈 되든 안 되든 들이받어
무시하던 애들에게 무시를 줘
이전과 달라졌네 180
친구 아니면 꺼내 계산기
물론 저들도 똑같이 하네
널 믿지 못하겠어 이제는 꽤
변했단 네 말에 동의해,
하나 내 목표는 동일해
어쩔 건데 가만있으면?
움직이는 날 막지 못해
빈털터리 소년 now here
안된다는 말만 들었지
내 태도가 어때 no fear,
이제 나 돌아갈 때야 no cap,
여전히 방구석이 젤 편해도
달라진 태도
난 너랑 틀려 변했어도
그대로지 my soul
넌 쭉 거짓말 쳐,
난 사람으로서
sell my word,
show me luv
i can't count it 눈 아파
발렌타인처럼 쌓인 마음
다친대도 좋아
봤어? run it up
이제 보여 진짜로 전부
돌아가지 못해 동네엔
올라갈 때 까진 간 뒤에 미련 없게
몰라 아무도 서울에
무인도 갇힌 기분이 들어
어색했던 공연장의 공기
처음 만난 사람들의 열기
속에 덜 익었던 나를 기억해
2년이 지나 옆에 사람들이 Ok
고집대로 가 매번 가짜들의 말은 i don’t care
태워 놓지 only 가족 같은 놈들 덕분에 살아가는 내
걱정 따위 안돼 도움이 들이박고 나서 하는 고민
저 밑바닥부터 여기 왔고 다음은 뭐가 됐든 흘러가는 대로
섭외 전화 울려 매달 피처링 문의가 이어서 배달
팬들의 선물이 쌓여가 내 방엔 포스터
가득히 채워놓은 게 나의 꿈이었구
yeah 예상과 달라도 버텨 gotta keep movin
yeah 이미 아는 듯이 살아가 맞이해 꿈
빈털터리 소년 now here
안된다는 말만 들었지
내 태도가 어때 no fear,
이제 나 돌아갈 때야 no cap,
여전히 방구석이 젤 편해도
달라진 태도
난 너랑 틀려 변했어도
그대로지 my soul
넌 쭉 거짓말 쳐,
난 사람으로서
sell my word,
show me luv
i can't count it 눈 아파
발렌타인처럼 쌓인 마음
다친대도 좋아
봤어? run it up
이제 보여 진짜로 전부",3
24,티격태격,김현직(JIK),"All My Friends 앞에서는 거짓말하고
뒤에서는 숨었네 나도 그래 너한테 무슨 말을
해야 할지 모르겠는데 시간이 없단 걸 알아
그래서 맘이 조급해 넌 또 왜 변했다고 말해
아직 널 사랑하는데 Ok ok ok 솔직해져 볼게
너의 수많은 사랑과 수많은 연락들
그래그래그래 가끔 피하고 싶네
그러면 넌 또 변했다 말하겠지
왜 너는 항상 너만 생각해
그럼 넌 왜 항상 너만 생각하는데
왜 너는 항상 내 잘못이라 해
차라리 우리 이제 그만하자
Ooh Ooh 너의 사진들을 전부 지워 I Say
Ooh Ooh Let you go Let you go I Will Let You Go
Ooh Ooh 시간들이 전부 해결할 텐데 I Say
Ooh Ooh 티격태격했던 추억들만 자꾸 기억나
이 사랑은 누가 시작했나
왜 그녀는 나를 사랑했나
미안하다 헤어지자 시간 갖자
우리 사랑 이 세 단어 말고 뭐가 남을까
이럴 거면 제발 헤어져
그래 홧김에 헤어지자
말하고 싶었지만
젠장 너 왜 오늘 첫 만남 때 입은 옷이야
약속 시간 늦은 너지만
화를 내지 않는 나를 보며 눈치를 챘나 봐
넌 말해 우리 진득하게 대화하자
난 말해 밖에 추워 일단 핫팩 받아
넌 말해 울면서 왜 이렇게 변했냐
난 말해 영화 예약했어 시간 빼놔
어떻게 맨날 티격 태격 대면서 만나는지
너랑 나도 참 이상해
사랑이라는 게 정말 어려운 것만 같아
어디가 오늘이 마지막인데
Ooh Ooh 너의 사진들을 전부 지워 I Say
Ooh Ooh Let you go Let you go I Will Let You Go
Ooh Ooh 시간들이 전부 해결할 텐데 I Say
Ooh Ooh 티격태격했던 추억들만 자꾸 기억나",6
25,Moonlit Drapes,DreamLike Records,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
26,Answer The Phone,Startfromthebottom,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",2
27,"Louis (feat. PAAK, Vxlious)",YUNGHOON,"Picture me baby
Give you all you want
Everything you got it I can give it all to you
In material world I’ll be the king you can be
my lil material girl
Cuz I gon
Take yo ass to a department store
Im about to spend all of that dollars til
we can’t no more baby I feel like a million bucks
Cop another after another take that tag off of that prada
Wear that gucci that louis medusa versace
Take the chauffeur with me treat me like vip
Yeah we act a fool for the paper
Suit rooms at marriott
Eat that steak and lobster
Sorry baby i’ll cop it up
Different Rose at the different locay
We can sip it all you want its all on me bae
Cash rules everything around me
In a material world
You be material girl babe
Picture me baby
Give you all you want
Everything you got it I can give it all to you
In material world I’ll be the king you can be my lil material girl
Cuz I gon
Take yo ass to a department store
Im about to spend all of that dollars til we can’t no more baby I feel like a million bucks
Cop another after another take that tag off of that prada
you are a personal? i need know
you are talk bad i need you wrong
you need a feel sometime for wait
i got Butterfly on your face
ok you don't need to worry about my love
you're amazing
could you see got my on bracing
i don't need no hoes
i want you clothes
don't think that I'm merry on go
i can't even Breathe thing
that i can my mind
i know wasting on my time",1
28,The 2 Way I Loved You,만타 밍고 (Manta Mingo),"시작은 다 무너진 맘에서부터
새로 만든 맘으로 널 크게 불러
어지럽고
왜 그럴까 도통
해석이 어려워 머리를 싸맨다
미친놈이냐고?
정답이야 아마도
심지어 이 노랜
절절한 사랑 노래
Umm Uh
모든 게 닿기를
Umm Uh
아무것도 모르기를
툭툭 떨어진 눈물 고작 몇 방울
떨쳐지지 않는 고민과 선잠을
보내고 난 후
오랜 참음은
지독하게 널 사랑하고 있구나
시작은 다 무너진 맘에서부터
아무것도 못하는 모습에 이르러
너무 최악이야
웃고 있지만
역시나 똑같이 머리를 싸맨다
미친놈이냐고?
정답이야 아마도
하지만 결국엔
널 위한 사랑 노래
Umm Uh
모든 게 닿기를
Umm Uh
아무것도 모르기를
툭툭 떨어진 눈물 고작 몇방울
떨쳐지지 않는 고민과 선잠을
보내고 난 후
오랜 참음은
지독하게 널 사랑하고 있구나
알게 해
이뤄지고 깨어지고를
떠난 아침에서
나의 작은 손이
네게 할 수 있는 것이 하나 없어서
너무 최악이야
웃고 있지만
역시나 똑같이 똑같이 똑같이
툭툭 떨어진 눈물 고작 몇 방울
떨쳐지지 않는 고민과 선잠을
보내고 난 후
오랜 참음은
지독하게 널 사랑하고 있구나",8
